,absorption/nm,emission/nm,plqy,e/m-1cm-1,smiles,solvent,reference(doi),source,tag_name
24584,378.0,415.0,0.025,,CN(C)c1ccc(/C=C/c2ccc(C#N)cc2)cc1,CCCCCC,10.1016/j.chemphys.2006.05.019,Deep4Chem,6n6
12793,616.0,655.0,0.5,,CCCCC1C(=O)c2cc(Oc3ccc(C(C)(C)C)cc3)c3c4c(Oc5ccc(C(C)(C)C)cc5)cc5c6c(cc(Oc7ccc(C(C)(C)C)cc7)c(c7c(Oc8ccc(C(C)(C)C)cc8)cc(c2c37)C1=O)c64)C1=[O+][B-](F)(F)N2C(=C1C5=O)C=Cc1ccccc12,ClCCl,10.1039/c4cs00030g,Deep4Chem,Cyanine
51460,408.0,438.0,,,O=c1c2cc(-n3c4ccccc4c4ccccc43)ccc2sc2ccc(-n3c4ccccc4c4ccccc43)cc12,CCCCCC,10.1021/acsami.5b12559,Deep4Chem,Carbazole
1211,386.0,498.0,0.129999995,28000.0,C(=C/c1ccncn1)\c1ccc(N2CCCCC2)cc1,ClCCl,dx.doi.org/10.1021/jo3004919,Deep4Chem,6n6
44741,484.0,548.0,,,Fc1ccc(N(c2ccc(F)cc2)c2ccc3c4cccc5c(N(c6ccc(F)cc6)c6ccc(F)cc6)ccc(c6cccc2c63)c54)cc1,CC#N,10.1021/acs.joc.9b01849,Deep4Chem,Triphenylamine
10413,450.0,547.0,,,CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CC(C)O,10.1021/acs.orglett.9b00784,Deep4Chem,PAHs
9979,589.0,683.0,0.109999999,61800.0,CC1=[N+]2C(=Cc3cc(-c4cc5n(c4)[B-](F)(F)[N+]4=CC=CC4=C5c4c(C)cc(C)cc4C)c(C)n3[B-]2(F)F)C=C1,CCOC(C)=O,10.1021/acs.joc.8b01429,Deep4Chem,BODIPY
49811,525.0,541.0,0.01,66900.0,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccc(O)cc1)c64)C(=O)N(c1ccc(O)cc1)C5=O,CN1CCCC1=O,10.1016/j.jphotochem.2018.04.043,Deep4Chem,Naphthalimide
49857,403.0,443.0,0.887000024,,O=C1c2cccc3c(-n4c5ccccc5c5ccccc54)ccc(c23)C(=O)N1c1ccccc1,CCCCCC,10.1016/j.dyepig.2008.04.005,Deep4Chem,Naphthalimide
52060,339.0,360.0,,,OC(=N/N=C/c1ccccc1O)c1cc2ccccc2cc1O,CC#N,10.1016/j.optmat.2018.01.031,Deep4Chem,PAHs
52642,346.0,413.0,,,Oc1ccc(/N=C/c2ccccc2Oc2ccccc2)cc1,CCCCCCO,10.1016/j.molliq.2017.07.070,Deep4Chem,6n6
1424,390.0,505.0,0.029999999,35000.0,C(\c1ccccc1)=c1\o/c(=C\c2ccc(N3CCOCC3)cc2)c2ccccc12,ClCCl,10.1016/j.dyepig.2014.10.013,ChemFluo,5p6
15411,530.0,715.0,,,CCCCCCOc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5ccc(-c6ccc(OCCCCCC)cc6)s5)cc4)c4ccc(-c5ccc(-c6ccc(/C=C7/SC(=S)C(CC(=O)O)C7=O)s6)c6nsnc56)cc4)cc3)s2)cc1,ClC(Cl)Cl,10.1038/srep18756,DSSCDB,Triphenylamine
4258,428.0,503.0,0.63,38018.9,CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,10.1021/jo300724m,"Deep4Chem,PubMed",Cyanine
50278,490.0,614.0,0.01,,O=Cc1cc(C=O)c2ccc3c(N4CCCCC4)cc(C=O)c4ccc1c2c43,CC#N,10.1021/acs.joc.5b01987,ChemFluo,PAHs
24872,368.0,543.0,0.49000001,,CN(C)c1ccc(C#Cc2ccc(C#N)cc2)cc1,CC(C)=O,10.1016/j.jphotochem.2016.03.023,Deep4Chem,6n6
33300,575.0,597.0,0.300000012,,COc1ccc(C2=C3C=CC(c4ccc[nH]4)=[N+]3[B-](F)(F)n3cccc32)cc1,CCCCCC,10.1039/c2ob06689k,PubMed,BODIPY
28511,506.0,529.0,0.879999995,,COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,CCO,10.1016/j.jlumin.2013.07.066,Deep4Chem,Benz
49745,406.0,484.0,,,O=C1c2cc(-n3c4ccccc4c4ccccc43)ccc2S(=O)(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc21,CCCCCC,10.1021/acsami.5b12559,Deep4Chem,Carbazole
36390,632.0,738.0,0.02,,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,CCO,10.1039/c9ob00568d,ChemFluo,Coumarin
52536,400.0,426.0,0.550000012,56400.0,Oc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1nc2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc3c2[nH]1,ClCCl,10.1016/j.dyepig.2018.06.020,Deep4Chem,Triphenylamine
15970,551.0,574.0,,,CCCCCC[N+]1=C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)C(C)(C)c2cc(C(=O)O)ccc21,CO,10.1021/acs.jpcc.7b04623,DSSCDB,Triphenylamine
49814,519.0,570.0,0.758000016,84000.0,O=C1c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C(=O)N1c1ccncc1)c64)C(=O)N(c1ccncc1)C5=O,CC(C)=O,10.1016/j.jlumin.2012.05.017,Deep4Chem,Naphthalimide
24417,403.0,510.0,0.170000002,53300.0,CN(C)c1ccc(/C=C/C=C/c2ccc3ncnc(Nc4ccccc4)c3c2)cc1,ClC(Cl)Cl,10.1021/jo500520x,Deep4Chem,6p6
54059,377.0,490.0,0.0129,,c1ccc(-c2nc(-c3ccc(N4c5ccccc5Sc5ccccc54)cc3)nn2-c2ccc(N3c4ccccc4Sc4ccccc43)cc2)nc1,ClCCl,10.1016/j.orgel.2019.06.041,Deep4Chem,Triphenylamine
11273,535.0,558.0,0.449999988,,CCC1=C(C)C2=C(c3ccc(OC)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C=O,C1CCCCC1,10.1142/S1088424616500267,PubMed,BODIPY
37627,560.0,575.0,0.14,,Cc1cc(/C=C/c2cc(Cl)cc(Cl)c2O)n2c1C=C1C=CC=[N+]1[B-]2(F)F,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
48820,368.0,475.0,,,O=C([O-])CCCCC[n+]1ccccc1-c1nc2c(o1)c(S(=O)(=O)[O-])cc1cc(S(=O)(=O)O)ccc12,O,Dyomics,ChemFluo,PAHs
39564,314.0,353.0,0.444000006,38019.0,Cc1cc2c3ccccc3oc2c2[nH]c3ccccc3c12,ClCCl,10.1021/ja803954e,Deep4Chem,Carbazole
54088,362.0,436.0,,,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-n4c5ccccc5c5ncccc54)c(-n4c5ccccc5c5ncccc54)c(-n4c5ccccc5c5ncccc54)c3)n2)cc1,Cc1ccccc1,10.1039/C8NJ00767E,Deep4Chem,5p6
9765,368.0,432.0,,51557.0,CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,ClC(Cl)Cl,10.1016/j.dyepig.2015.11.014,Deep4Chem,5n6
4991,378.0,461.0,0.25,32000.0,CC(C)(C)c1ccc(-c2cc(-c3ccc(-c4cc(-c5ccc(C(C)(C)C)cc5)c(C(=O)N5CCCCC5)s4)s3)sc2C(=O)N2CCCCC2)cc1,ClCCl,10.1016/j.dyepig.2017.11.038,Deep4Chem,5n6
7616,373.0,439.0,,,CC1(C)c2cc(-c3ccncc3)cc3c2N2c4c1cc(-c1ccncc1)cc4C(C)(C)c1cc(-c4ccncc4)cc(c12)C3(C)C,ClCCl,10.1039/c6ra14799b,DSSCDB,Triphenylamine
36382,721.0,747.0,0.100000001,68300.0,C[N+]1=C(C=CC2=C3Oc4c(cc(F)c(N5CCCC5)c4F)C=C3CCC2)C(C)(C)c2ccccc21,ClC(Cl)Cl,10.1039/c9ob00568d,ChemFluo,Coumarin
25381,405.0,592.0,0.529999971,,CN(C)c1ccc2c(c1)C(C)(C)c1cc(C(=O)c3cn(C4CC(O)C(CO)O4)nn3)ccc1-2,CS(C)=O,10.1021/acschembio.7b00658,ChemFluo,6n6
45597,505.0,615.0,0.117399998,43923.0,N#CC(C#N)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(C#N)C#N)c3ccccc3)cc2)cc1)c1ccccc1,CCOC(C)=O,10.1016/j.dyepig.2012.12.024,Deep4Chem,Triphenylamine
46269,385.0,518.0,0.230000004,,N#Cc1ccc(-c2cc(-c3ccc(N4CCCC4)cc3)nc(-c3ccccc3)n2)cc1,ClC(Cl)Cl,10.1016/j.tetlet.2009.09.116,Deep4Chem,6n6
12768,567.0,593.0,0.340000004,,CCCCC1=C2C=CC(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,ClCCl,10.1039/c2ob06689k,PubMed,BODIPY
9889,514.0,535.0,,,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,10.1039/C7CP08472B,Deep4Chem,BODIPY
19044,565.0,609.0,0.829999983,43800.0,CCN(CC)c1ccc(/C=N/C(C#N)=C(C#N)/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,CC#N,10.1021/jp403750q,Deep4Chem,6n6
38320,541.0,563.0,0.460000008,,Cc1cc(C)c(C2=C3C=C(Br)C(=[O+]c4ccc(C(C)(C)C)cc4)N3[B-](F)(F)n3c2cc(Br)c3Oc2ccc(C(C)(C)C)cc2)c(C)c1,CC#N,10.1142/s1088424618500694,PubMed,BODIPY
22797,515.0,526.0,0.819999993,,CC[Si](CC)(CC)C1=CC2=C(c3c(C)cc(C)cc3C)c3cc([Si](CC)(CC)CC)cn3[B-](F)(F)[N+]2=C1,CCCCCC,10.1002/asia.201601637,PubMed,BODIPY
46288,360.0,520.0,0.50999999,,N#Cc1ccc(-c2ccc3c(c2)c2cc(-c4ccc(C#N)cc4)ccc2c2c3nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)n2-c2ccccc2)cc1,CC#N,10.1016/j.orgel.2019.105404,Deep4Chem,Triphenylamine
25961,586.0,646.0,,,CN(CCO)c1ccc(/C=C/C2=C(C#N)C(C(C#N)C#N)OC2(C)C)cc1,CC#N,10.1016/j.tetlet.2018.06.064,Deep4Chem,5n6
32737,573.0,607.0,0.99,,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3)c(O)c1,CS(C)=O,"10.1039/C0CC04495D,10.1002/minf.201000089",PubMed,BODIPY
16538,538.0,641.0,,7400.0,CCCCCCn1c(=O)c2c3[nH]c4ccccc4[nH]c3c3c(=O)n(CCCCCC)c(=O)c3c2c1=O,ClCCl,10.1021/acs.joc.9b01502,Deep4Chem,Acridines
54234,399.0,468.0,0.899999976,8000.0,c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,C1CCOC1,10.1016/j.dyepig.2015.09.016,Deep4Chem,5p6
43017,476.0,636.0,,,Cn1c(=O)c(/N=N/c2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(O)c2ccccc21,O,10.1016/j.dyepig.2019.04.028,Deep4Chem,Coumarin
18618,384.0,480.0,0.449999988,211000.0,CCCc1ccc(C#Cc2ccc3nc4ccc(C#Cc5ccc(CCC)cc5)cn4c(=O)c3c2)cc1,ClCCl,10.1016/j.cplett.2018.08.017,Deep4Chem,6p6
10519,360.0,501.0,,,CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2c1c1c(c3c2C(CC)(CC)c2cc(N(c4ccccc4)c4ccccc4)ccc2-3)C(CC)(CC)c2cc(N(c3ccccc3)c3ccccc3)ccc2-1,CCCO,10.1021/jo071064w,Deep4Chem,Triphenylamine
22701,394.0,491.0,0.509000003,3720.0,CC[N+]1(CC)CN2C(=N1)C(C(=O)O)=Cc1cc(OC)ccc12,O,10.1016/j.dyepig.2018.09.005,Deep4Chem,Benz
19719,684.0,700.0,0.26,97949.0,CCN(CC)c1ccc2c(c1)P(C)(=O)C1=CC(=[N+](CC)CC)C=CC1=C2c1ccccc1C,CC#N,10.1016/j.saa.2022.121442,"DYES,SMFluo",6n6
29892,656.0,672.0,0.109999999,13400.0,COc1c2ccccc2c(OC)c2c(C#Cc3ccccc3)c3cc4sccc4cc3c(C#Cc3ccccc3)c12,ClCCl,10.1021/jo0710331,Deep4Chem,PAHs
40226,447.0,583.0,0.01,20597.0,Cc1ccc(-n2c3ccccc3c3cc(C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,CO,10.1016/j.jlumin.2018.05.059,Deep4Chem,Carbazole
53606,346.0,414.0,,,[O-]c1ccc2ccccc2c1,O,10.1021/acs.jpcb.9b01295,Deep4Chem,PAHs
22515,375.0,597.0,0.100000001,6100.0,CCOc1ccccc1-c1ccc(=O)n(-c2ccc(N(C)C)cc2)n1,CS(C)=O,10.1002/chem.201302495,ChemFluo,6n6
24927,330.0,416.0,0.101999998,,CN(C)c1ccc(C#Cc2ccccc2)cc1,CC#N,10.1016/j.jphotochem.2016.03.023,Deep4Chem,6n6
30079,496.0,521.0,0.404000014,,COc1cc(/C=C/C2=CC(/C=C/c3ccc(O)c(OC)c3)=[O+][B-](F)(F)O2)ccc1O,Cc1ccccc1,10.1016/j.tet.2010.05.088,Deep4Chem,6n6
5305,628.0,671.0,,,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2c3nc(c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c4ccc(cc5[nH]c(cc5/C=C/C=C/C(=O)O)c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)c5nc2C=C5)[n-]4)C=C3)cc1,CCO,10.1021/jp202307b,DSSCDB,Porphyrin
8402,518.0,594.0,0.029999999,,CC1=C([Se]c2ccccc2)C(C)=[N+]2C1=C(c1c(C)cc(C)cc1C)c1c(C)c([Se]c3ccccc3)c(C)n1[B-]2(F)F,ClCCl,10.1039/C8TC00944A,PubMed,BODIPY
41596,509.0,615.0,0.057999998,,Cc1ccc2n1[B-](F)(F)n1c(C)ccc1C2=C1C=CC(=[N+](C)C)C=C1,ClC(Cl)Cl,10.1021/jp052626n,Deep4Chem,BODIPY
23740,454.0,579.0,0.029999999,62400.0,CCn1c2ccccc2c2cc(C=Cc3cccc(C=Cc4ccc5c(c4)c4ccccc4n5CC)[n+]3CCCS(=O)(=O)[O-])ccc21,CC#N,10.1016/j.dyepig.2012.09.012,Deep4Chem,Carbazole
8641,517.0,545.0,0.790000021,,CC1=C2C=CC(C#Cc3ccc(C(C)(C)C)cc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,10.1039/b906164a,PubMed,BODIPY
42246,557.0,603.0,0.02,47700.0,Cc1nc2c(ccc3c2sc(C=Cc2ccc(N(C)C)cc2)[n+]3C)s1,ClC(Cl)Cl,10.1016/j.tet.2014.11.047,Deep4Chem,5p6
54852,405.0,430.0,0.680000007,25119.0,c1ccc2c(c1)OB1Oc3ccccc3-c3c1c-2c1c2c3-c3ccccc3OB2Oc2ccccc2-1,ClCCl,10.1021/jacs.6b01674,Deep4Chem,6n6
10867,520.0,549.0,,47152.0,CCC1=C(C)C2=C(C)c3c(C)c(-c4csc(N5CCOCC5)n4)c(C)n3[B-](F)(F)[N+]2=C1C,CCOC(C)=O,10.1016/j.dyepig.2016.08.049,Deep4Chem,BODIPY
23052,597.0,623.0,0.879999995,33884.0,CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,CC#N,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
34736,354.0,454.0,0.02,16200.0,COc1ccc2cc(/C=C/c3ccnc4ccccc34)ccc2c1,ClCCl,10.1002/chem.202000817,ChemFluo,PAHs
24656,420.0,523.0,0.01,33000.0,CN(C)c1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,ClCCl,10.1016/j.dyepig.2018.12.067,Deep4Chem,6p6
21125,365.0,439.0,0.075000003,20200.0,CCOC(=O)C1=C(N)n2c(=O)c3ccccc3c(=O)n2C1c1cccs1,CS(C)=O,10.1016/j.tetlet.2011.08.111,Deep4Chem,Cyanine
51216,350.0,417.0,0.0061,23319.0,O=[N+]([O-])c1ccc(NCCNCc2c3ccccc3cc3ccccc23)c([N+](=O)[O-])c1,ClC(Cl)Cl,10.1021/jp047557b,Deep4Chem,PAHs
14751,350.0,491.0,0.119999997,,CCCCCCCCc1ccc(-c2ccc(/C=C(\C#N)c3ccc(-c4cccc5cccc(-c6ccc(/C(C#N)=C/c7ccc(-c8ccc(CCCCCCCC)cc8)cc7)cc6)c45)cc3)cc2)cc1,Cc1ccccc1,10.1002/chem.201404745,Deep4Chem,PAHs
14097,428.0,488.0,0.07,25003.5,CCCCCCCCCCn1nnc(-c2ccc(C#Cc3ccc(C#Cc4ccc(-c5nnn(CCCCCCCCCC)n5)cc4)c4nc5c6ccccc6c6ccccc6c5nc34)cc2)n1,Cc1ccccc1,10.1016/j.dyepig.2018.04.059,Deep4Chem,PAHs
54878,410.0,456.0,0.07,,c1ccc2c(c1)[nH]c1c3[nH]c4ccccc4c3c3nsnc3c21,Cc1ccccc1,10.1021/jo301458m,Deep4Chem,Carbazole
28987,555.0,601.0,0.050000001,68400.0,COCCN(CCOC)c1ccc(C=Cc2sc3c4nc(C)sc4ccc3[n+]2C)cc1,ClC(Cl)Cl,10.1016/j.tet.2014.11.047,Deep4Chem,5p6
29466,401.0,439.0,0.0056,25119.0,CO[Si](c1c2ccccc2cc2ccccc12)(c1c2ccccc2cc2ccccc12)c1c2ccccc2cc2ccccc12,ClC(Cl)Cl,10.1021/om9804778,Deep4Chem,PAHs
10394,616.0,642.0,,,CCC(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Cc1ccccc1)CCC3,ClC(Cl)Cl,10.1016/j.dyepig.2014.06.021,Deep4Chem,6p6
46257,342.0,412.0,0.0207,6433.0,N#Cc1cc2ccccc2oc1=O,C1CCCCC1,10.1016/j.molliq.2014.02.029,Deep4Chem,Coumarin
23141,534.0,552.0,0.439999998,60000.0,CCc1c(C)c2n(c1C)[B-](F)(F)n1c(C)c(CC)c(C)c1C2=c1c(C)cc(C)nc1=C1C=CC=[S+]1,CS(C)=O,10.1016/j.jlumin.2019.03.058,Deep4Chem,BODIPY
24728,470.0,537.0,0.037999999,32400.0,CN(C)c1ccc(/C=C2/N=C(c3ccccc3)OC2=O)cc1,CCO,10.1016/j.saa.2012.04.077,Deep4Chem,5n6
8949,512.0,526.0,0.910000026,,CC1=CC(C)=[N+]2C1=C(C)c1c(C)c(Cl)c(C)n1[B-]2(F)F,C1CCCCC1,10.1002/ejoc.201200946,PubMed,BODIPY
32547,330.0,402.0,,16218.0,COc1ccc(-n2nc(C#N)c(=NC3CCCCC3)[nH]2)cc1,ClC(Cl)Cl,10.1016/j.dyepig.2016.08.015,Deep4Chem,5n6
54922,343.0,386.0,,,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)o2)cc1,Cc1ccccc1,10.1016/j.optmat.2019.05.040,Deep4Chem,Carbazole
40824,595.0,616.0,0.829999983,17378.0,Cc1ccc(C2=[N+]3C(=Cc4ccc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,CO,10.1021/acs.joc.6b00414,Deep4Chem,BODIPY
53978,348.0,419.0,0.779999971,,c1ccc(-c2cnn(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,C1CCOC1,10.1039/C9CC00262F,ChemFluo,Triphenylamine
50540,314.0,384.0,,,O=P(c1ccccc1)(c1ccccc1)c1ccc(-c2nc3ccccc3n2-c2ccc(P(=O)(c3ccccc3)c3ccccc3)cc2)cc1,ClCCl,10.1021/acs.chemmater.6b03518,Deep4Chem,5p6
34326,488.0,583.0,0.048599999,14900.0,COc1ccc2c(c1)C(/C=C/C1=Nc3cccc4cccc1c34)=C[NH2+]2,CO,10.1016/j.jphotobiol.2016.12.004,Deep4Chem,PAHs
25993,491.0,616.0,,,CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(/C=C/c2ccc(C=C(C#N)C(=O)O)s2)cc1,C1CCOC1,10.1016/j.dyepig.2017.07.063,"DSSCDB,Dye aggregation",5n6
9307,516.0,559.0,0.35,66374.3,CC1=CC(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(-c3ccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)cc3)c(C)n1[B-]2(F)F,ClCCl,10.1039/c3nj00703k,"DYES,PubMed",BODIPY
26875,609.0,631.0,0.639999986,,COC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc(Br)c(/C=C/C(=O)OC)n3[B-]2(F)F)C=C1Br,C1CCOC1,10.1021/acs.joc.6b00858,PubMed,BODIPY
23272,588.0,648.0,,,CCc1cc(CC)c(-c2c3nc(c(-c4c(CC)cc(CC)cc4CC)c4ccc([nH]4)c(-c4c(CC)cc(CC)cc4CC)c4nc(c(-c5ccc(C(=O)O)cc5)c5ccc2[n-]5)C=C4)C=C3)c(CC)c1,ClCCl,10.1021/jp907288h,DSSCDB,Porphyrin
35096,282.0,364.0,,,COc1cccc(-n2c(-c3ccccc3)nc(C)c2C)c1,ClCCl,10.1016/j.saa.2011.12.060,Deep4Chem,5n6
5655,484.0,566.0,0.01,3000.0,CC(C)(C)c1cccc(-n2nc3cc(C(C)(C)C)ccc3c3ccc(=[O+]c4ccccc4)cc2-3)c1,ClCCl,10.1021/acs.orglett.8b04072,ChemFluo,Benz
20270,535.0,560.0,,,CCN(CCCN(C)C)c1ccc2c(-c3ccc(F)c(Cl)c3)c3ccc(=[NH2+])cc-3oc2c1,O,10.1021/ja068230m,ChemFluo,Benz
18941,359.0,444.0,0.379999995,53800.0,CCN(CC)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)c(O)c1,CO,10.1016/j.dyepig.2018.06.020,Deep4Chem,PAHs
8653,536.0,551.0,0.870000005,,CC1=C2C=CC(C#Cc3ccccc3)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOCC,10.1039/C6RA22340K,PubMed,BODIPY
5157,591.0,626.0,0.639999986,91201.0,CC(C)(C)c1ccc(-c2sc3c(-c4ccc(C(C)(C)C)cc4)c4n(c3c2-c2ccc(C(C)(C)C)cc2)[B-](F)(F)[N+]2=Cc3c(-c5ccc(C(C)(C)C)cc5)c5sc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)c5n3[B-](F)(F)[N+]2=C4)cc1,CCCCCC,10.1021/acs.joc.6b02291,Deep4Chem,BODIPY
931,468.0,528.0,0.085,38994.2,C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1ccc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)s1,ClC(Cl)Cl,"10.1021/ol0162264,10.1021/ja0349148",Deep4Chem,Benz
54012,332.0,408.0,,,c1ccc(-c2nc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)oc2-c2ccccc2)cc1,CCOC(C)=O,10.1016/j.tet.2017.02.049,Deep4Chem,Carbazole
49360,364.0,430.0,0.01,18000.0,O=C1C=CC2=Cc3ccccc3B(O)N12,CS(C)=O,10.1021/acs.joc.6b01998,Deep4Chem,Benz
24943,414.0,551.0,0.409999996,29200.0,CN(C)c1ccc(C#Cc2nc(-c3ccccc3)nc3ccccc23)cc1,ClCCl,10.1021/jo501305h,Deep4Chem,6p6
43694,332.0,402.0,0.02,32333.0,F[B-]1(F)[O+]=C(c2ccccc2)N=C2SC(c3ccccc3)=NN21,C1CCOC1,10.1016/j.tet.2017.08.023,Deep4Chem,5p6
51605,439.0,470.0,,,O=c1c2ccccc2n2c3ccc(-c4ccccc4)cc3c(=O)c3cccc1c32,CCOC(C)=O,10.1021/acsami.8b19635,Deep4Chem,Acridines
24898,381.0,493.0,0.006,,CN(C)c1ccc(C#Cc2ccc(C=O)cc2)cc1,CO,10.1016/j.jphotochem.2016.03.023,Deep4Chem,6n6
9202,496.0,514.0,0.002,,CC1=CC(C)=[N+]2C1=C(c1ccc(N)cc1)c1c(C)cc(C)n1[B-]2(F)F,CS(C)=O,10.1021/jacs.0c01473,PubMed,BODIPY
46318,301.0,400.0,0.779999971,,N#Cc1ccc(-n2c(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)s3)nc3c4ccccc4c4ccccc4c32)c2ccccc12,ClCCl,10.1021/acsomega.8b03617,Deep4Chem,Carbazole
7940,575.0,628.0,0.02,,CC1=C(/C=C/c2ccccc2)C(C)=[N+]2C1=C(c1ccccc1)c1c(C)c(/C=C/c3ccccc3)c(C)n1[B-]2(F)F,CCCCCC,10.1002/chem.201303291,PubMed,BODIPY
36609,507.0,518.0,0.300000012,,C[O+]=C1C=CC(=C2c3ccc(C)n3[B-](F)(F)n3c(C)ccc32)C=C1,CCOC(C)=O,10.1021/jp052626n,Deep4Chem,BODIPY
48547,362.0,442.0,,,O=C(O)c1ccc2[nH]c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nc2c1,CN(C)C=O,10.1016/j.dyepig.2014.02.010,"DSSCDB,Dye aggregation",Triphenylamine
52329,500.0,512.0,0.039999999,,OCCOCCOCC[O+]=C1C=CC(=C2c3cccn3[B-](F)(F)n3cccc32)C=C1,ClC(Cl)Cl,10.1002/chem.201404292,PubMed,BODIPY
19517,608.0,630.0,0.560000002,,CCN(CC)c1ccc2c(c1)C(C)(C)C1=CC(=[N+](C)C)C=CC1=C2,CO,10.1002/anie.201901061,ChemFluo,Acridines
42988,407.0,528.0,,,Cn1c(=O)c(/N=N/c2cc(S(=O)(=O)O)ccc2C(=O)O)c(O)c2ccccc21,CCOC(C)=O,10.1016/j.dyepig.2019.04.028,Deep4Chem,Coumarin
49537,375.0,421.0,0.189999998,32000.0,O=C1N=C(O)C(C#Cc2ccc3c(c2)Cc2ccccc2-3)=C[C@H]1[C@H]1C[C@H](O)[C@@H](CO)O1,ClC(Cl)Cl,10.1016/j.tet.2011.10.092,Deep4Chem,5n6
1048,415.0,544.0,0.560000002,86200.0,C(=C/c1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,ClCCl,10.1021/acs.joc.8b01653,Deep4Chem,Triphenylamine
30143,425.0,490.0,0.860000014,,COc1cc(/C=C/c2nc3ccccc3o2)c(OC)cc1/C=C/c1nc(C)nc(C)n1,ClC(Cl)Cl,10.1016/j.dyepig.2013.10.031,Deep4Chem,5p6
6670,417.0,549.0,,,CC(O)=Nc1ccc(S(=O)(=O)O)c(/N=N/c2c(O)c3ccccc3n(C)c2=O)c1,O,10.1016/j.dyepig.2019.04.028,Deep4Chem,Coumarin
53016,349.0,415.0,,,Oc1ccccc1/N=C/c1ccccc1Oc1ccccc1,OCCO,10.1016/j.molliq.2017.07.070,Deep4Chem,6n6
22785,496.0,511.0,0.559000015,,CC[O+]=C1C=CC(=C2c3c(C)cc(C)n3[B-](F)(F)n3c(C)cc(C)c32)C=C1,CC#N,10.1039/C4TC00720D,PubMed,BODIPY
